timestamp,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_volume,taker_buy_quote_volume
2021-02-01,1312.45,1760.49,1269.99,1611.62,9848664.63364,15379183101.120811,9165416,4940042.94523,7713144722.71645
2021-02-08,1611.46,1871.72,1563.89,1800.42,6832312.13113,12048068089.782183,7325462,3410350.1451,6016364026.685077
2021-02-15,1800.03,2042.34,1655.67,1933.53,6415195.21066,12036952424.79776,7041361,3206965.17887,6023323791.135557
2021-02-22,1933.54,1936.29,1293.18,1419.18,10465746.31715,16352841616.940794,10070711,5112138.83416,7987737558.892807
2021-03-01,1418.67,1734.16,1409.91,1726.16,6929607.56181,10805341301.256662,7673031,3500553.65031,5463214620.033436
2021-03-08,1726.46,1944.3,1664.96,1848.1,6286994.50162,11360467111.440428,8081702,3111252.38183,5620393212.380988
2021-03-15,1848.1,1891.76,1711.68,1782.98,4470159.77967,8033959244.439457,6336703,2229506.50859,4007207063.9803867
2021-03-22,1783.23,1807.51,1536.92,1687.01,3923684.95499,6552937560.790531,4987120,1947884.50445,3253740843.753549
2021-03-29,1687.16,2146.0,1677.85,2075.69,4835867.4205,9385410342.403687,6883371,2438024.20999,4728419893.328459
2021-04-05,2075.7,2200.0,1930.01,2151.36,4226761.72748,8784130702.740095,6846401,2099123.56818,4363707905.293041
2021-04-12,2151.42,2548.29,1946.8,2235.64,6115364.25272,14079892572.965242,10255180,3052335.47065,7032509390.702169
2021-04-19,2235.65,2644.47,2055.0,2320.49,9598920.80397,22178377683.63349,13279982,4787580.32108,11070021480.446507
2021-04-26,2320.44,2985.0,2303.64,2949.56,5669052.5008,15256591803.14196,10027247,2884928.76823,7767135848.126201
2021-05-03,2949.33,3983.65,2949.32,3923.95,8141949.96585,28213988647.858784,15883334,4092530.07838,14180492573.274048
2021-05-10,3923.95,4372.72,3343.06,3582.1,9789006.91047,38338792200.10493,19272185,4812461.89878,18864937355.415077
2021-05-17,3581.81,3587.06,1728.74,2096.39,17769636.20886,46925946627.06897,24743175,8711575.33258,23059542818.803295
2021-05-24,2096.63,2910.0,2079.94,2385.98,11069936.93243,28023163391.552193,16325792,5501892.43546,13935535167.670311
2021-05-31,2385.82,2891.95,2271.44,2711.92,7305827.50833,19414934856.661797,11391839,3615831.2639,9610221678.53454
2021-06-07,2711.92,2847.55,2256.22,2509.33,6934583.77736,17404896544.439472,10026432,3428476.18084,8608036917.626368
2021-06-14,2509.33,2640.0,2040.68,2243.47,4489080.67414,10613448712.439909,6887752,2186082.87491,5170547753.547236
2021-06-21,2243.49,2260.16,1700.48,1982.28,7332181.21578,13997004965.9619,8901264,3603661.6483,6882132414.751829
2021-06-28,1982.27,2389.93,1960.52,2322.69,5406154.19687,11617513694.730518,9061451,2736466.88184,5880588071.138047
2021-07-05,2322.69,2409.0,2046.51,2140.45,4693880.50963,10408289822.88635,6931776,2338968.5173,5187506656.215247
2021-07-12,2140.54,2167.83,1844.45,1891.64,4066002.34167,7954932195.2263365,5495740,2007449.61396,3927793496.140486
2021-07-19,1891.65,2199.5,1706.0,2189.79,5095347.76508,10043866903.258553,6997862,2525456.29947,4990081074.983761
2021-07-26,2189.82,2697.61,2150.5,2555.69,5641339.08902,13351540585.385717,10325310,2841846.03336,6728039630.789509
2021-08-02,2555.5,3189.99,2442.32,3011.85,6778999.94652,18914335888.715134,13791294,3408861.1863,9527724333.864433
2021-08-09,3011.84,3330.98,2893.23,3307.09,5111451.04173,16121890943.316448,10863543,2539751.68205,8017130397.676084
2021-08-16,3307.35,3335.0,2950.0,3238.0,4086298.92413,12921563358.459496,8695538,2001060.55363,6330837859.007151
2021-08-23,3238.0,3377.89,3053.3,3223.47,3117774.63185,10039639108.652489,6498840,1540644.438,4964406327.365816
2021-08-30,3223.47,4027.88,3143.0,3950.29,4245485.901,15356154256.185717,10184035,2147199.57701,7768104968.010522
2021-09-06,3950.28,3970.0,3005.0,3404.21,4465879.63069,15562327051.434004,9206360,2189425.69388,7630313355.658721
2021-09-13,3404.3,3676.28,3108.49,3328.62,2944982.7767,10046677546.012846,6563825,1448237.7756,4943485026.265792
2021-09-20,3328.57,3347.82,2652.0,3059.37,5153870.38815,15289932997.404049,9438303,2531739.26479,7515646175.095088
2021-09-27,3059.36,3488.0,2782.0,3417.73,3371510.7334,10448806999.31189,7022345,1698595.1418,5268242030.965095
2021-10-04,3417.73,3695.0,3270.0,3414.22,3329200.9484,11701493557.136703,8839192,1651561.713,5808093358.334308
2021-10-11,3414.22,3971.0,3371.0,3846.85,3025204.9133,11122176561.622938,7831901,1516604.4085,5577918401.171038
2021-10-18,3847.0,4375.0,3676.0,4082.33,3218953.34257,12922558587.55241,9059474,1618635.48334,6503027258.498423
2021-10-25,4082.33,4460.47,3890.17,4287.21,3405230.00401,14322408800.347406,9947941,1725691.84461,7262916761.428012
2021-11-01,4287.48,4665.87,4146.3,4612.59,2574084.52541,11514301926.8275,7988073,1294866.59666,5793174997.48607
2021-11-08,4612.59,4868.0,4461.93,4626.5,2487265.63617,11665212913.08925,7302478,1253312.3171,5877548539.309531
2021-11-15,4626.5,4772.01,3956.44,4258.31,3286912.079,14082284710.869753,7978926,1619809.0908,6944219942.509045
2021-11-22,4259.7,4551.0,3913.0,4294.78,3257951.4345,13718501392.397327,7595225,1625205.0668,6845910984.424118
2021-11-29,4294.77,4778.75,3503.68,4196.44,4436039.4119,19160112597.834606,10055277,2184292.4185,9447409703.849796
2021-12-06,4196.44,4488.0,3828.22,4130.0,3290695.878,13721313251.680996,6985497,1634745.7816,6820861195.005254
2021-12-13,4130.0,4142.75,3643.73,3924.14,2948431.565,11485289729.482805,6629570,1473379.6972,5742064445.818481
2021-12-20,3924.14,4150.0,3753.0,4063.56,2019411.7582,8079918831.463964,4835632,978719.2498,3916948325.03872
2021-12-27,4063.57,4127.46,3585.0,3828.27,1709257.0777,6519243008.417893,4183713,822837.1256,3136905360.842401
2022-01-03,3828.11,3900.73,3000.0,3151.97,2765390.1877,9421537023.634521,5953855,1359323.8795,4631024728.493107
2022-01-10,3151.97,3411.43,2928.83,3346.88,2298174.7327,7413452258.134577,4519727,1139908.1169,3678962711.558301
2022-01-17,3346.89,3357.57,2300.0,2539.01,3957668.21457,10938143849.09483,7363616,1952036.98187,5397133656.044957
2022-01-24,2539.0,2722.0,2159.0,2601.68,4191797.71368,10242533620.187988,7314180,2118827.04797,5180487398.541454
2022-01-31,2601.67,3074.56,2476.07,3054.99,2957715.47702,8228189196.159556,5639209,1507732.80642,4196157720.704558
2022-02-07,3055.0,3283.66,2836.7,2871.13,2959352.1091,9115449019.94247,5552815,1500389.0512,4627085369.074381
2022-02-14,2871.14,3196.19,2576.0,2621.99,2822641.1922,8218975484.522593,4710672,1392828.0953,4060778985.976195
2022-02-21,2621.99,2878.0,2300.0,2616.79,5102759.6041,13328956332.244764,7810800,2577094.8821,6735682883.173999
2022-02-28,2616.79,3043.91,2535.0,2551.29,3629909.1001,10189094608.480272,6257753,1805031.904,5070061098.473124
2022-03-07,2551.3,2775.85,2445.0,2515.65,3334395.4868,8659726452.932423,4719412,1667148.0637,4331500370.71948
2022-03-14,2515.66,2987.7,2498.67,2861.38,3153485.9131,8673043476.347252,4951982,1618183.7843,4452580770.091571
2022-03-21,2861.39,3299.37,2829.81,3295.65,3077928.9636,9368489229.435732,5072955,1583205.4975,4820834583.609395
2022-03-28,3295.65,3580.34,3210.68,3521.91,3217954.996,10944500414.841972,5560597,1608520.7015,5471810351.442852
2022-04-04,3521.9,3555.0,3143.15,3203.04,2989389.3282,9904388196.548508,4926733,1473381.1923,4882918497.664681
2022-04-11,3203.04,3213.63,2950.0,2988.06,2770152.0815,8447451716.245867,3951868,1372326.0677,4184764506.612918
2022-04-18,2988.07,3180.0,2883.22,2921.0,2706293.2595,8184495778.754886,3822165,1340034.5857,4055694097.74855
2022-04-25,2920.99,3039.54,2709.26,2824.81,3513007.2245,10065326219.555782,4782341,1739015.6947,4984686150.013724
2022-05-02,2824.81,2965.85,2484.0,2519.71,4016957.5406,10987038612.876976,4980121,1991669.9187,5452978735.146215
2022-05-09,2519.71,2530.78,1800.0,2145.29,9665837.76962,21026975448.383347,12246127,4822416.52236,10494569747.545929
2022-05-16,2145.29,2145.29,1903.18,2043.19,3934960.6044,7909472854.276682,5415203,1976031.5861,3972045610.824938
2022-05-23,2043.19,2088.5,1703.0,1813.64,5151103.95681,9585960681.630373,5450468,2532064.95126,4711326294.433197
2022-05-30,1813.64,2016.45,1737.0,1806.23,4894188.4294,9103452322.631155,5019674,2437534.6827,4536011041.744479
2022-06-06,1806.22,1920.0,1423.0,1434.84,7417256.10137,12535962574.95839,6604771,3655215.26236,6183850199.851091
2022-06-13,1434.84,1455.0,881.56,1128.53,16453316.35098,18657541167.168766,14411248,8139064.36123,9235727352.443552
2022-06-20,1128.53,1280.0,1043.65,1197.79,8696393.6118,9978209639.449347,7914091,4360476.6641,5003817385.449401
2022-06-27,1197.79,1238.93,998.0,1074.26,7610801.1468,8400847128.753584,6463507,3780873.5806,4171417708.236067
2022-07-04,1074.26,1276.46,1045.37,1168.36,7546048.7849,8810789967.463015,6521866,3780145.9156,4414271069.694024
2022-07-11,1168.37,1422.91,1006.32,1338.65,10309759.7535,12111714305.370123,9355369,5197325.1026,6111546960.760623
2022-07-18,1338.65,1664.34,1336.07,1597.7,9506416.08871,14636276500.181236,9842217,4820114.69671,7419715366.366338
2022-07-25,1597.7,1784.79,1356.17,1678.12,8346331.74535,13291881204.351908,9204497,4191594.15815,6680327947.250215
2022-08-01,1678.12,1749.93,1559.28,1700.19,5365873.8771,8874694316.806227,7502368,2691604.7616,4453565038.600654
2022-08-08,1700.2,2030.0,1656.78,1935.31,6005908.6758,11095588128.982937,7790488,3068764.7084,5674367257.640263
2022-08-15,1935.32,2012.47,1523.67,1618.13,6245075.8822,11075956317.685335,8045180,3069967.8088,5444549482.031852
2022-08-22,1618.13,1722.0,1424.0,1426.76,5680094.1028,9057599624.377893,7511948,2815848.6229,4492168041.97633
2022-08-29,1426.76,1650.0,1422.08,1579.28,5044263.2551,7847814922.906389,7303513,2529840.7078,3936531524.481305
2022-09-05,1579.29,1789.0,1490.66,1766.11,4668123.4131,7684888287.815278,6561555,2357803.4739,3884136107.380451
2022-09-12,1766.12,1783.0,1325.55,1334.51,5784488.7576,9016547779.985247,7952091,2917207.9018,4555142233.396668
2022-09-19,1334.51,1408.9,1220.0,1294.63,5736574.9099,7565908739.828645,7247764,2880227.0977,3800488594.938358
2022-09-26,1294.62,1400.0,1253.2,1276.72,4714233.4876,6248873409.02993,5752095,2359495.614,3128635949.490751
2022-10-03,1276.72,1383.99,1263.04,1323.13,2899060.4732,3880579020.471679,4246918,1458241.5612,1952053348.344083
2022-10-10,1323.13,1343.12,1190.0,1305.95,3388589.4231,4359774327.631974,4366431,1668355.0085,2147218746.420717
2022-10-17,1305.96,1371.55,1252.65,1364.2,2951869.4931,3860712484.14561,3579248,1473848.2123,1928276745.49628
2022-10-24,1364.19,1663.06,1324.17,1590.44,6094414.837,9226735015.23757,7184747,3100985.8732,4696604991.208829
2022-10-31,1590.45,1680.0,1502.32,1568.29,4581252.7508,7266447583.428436,5675381,2296253.7412,3643628611.942643
2022-11-07,1568.25,1608.04,1073.53,1221.49,9856350.1681,12856429014.81681,13647934,4887796.4219,6380228255.375505
2022-11-14,1221.5,1291.2,1132.65,1142.21,3872561.5274,4732252766.127394,5639080,1881818.6087,2300096502.263336
2022-11-21,1142.21,1235.66,1075.0,1193.88,3852198.0722,4462097443.678077,4954216,1917466.4406,2221392209.525634
2022-11-28,1193.88,1309.77,1151.02,1279.41,3279474.5966,4094604345.545465,4710731,1655773.6465,2068164688.606332
2022-12-05,1279.4,1305.11,1218.01,1263.01,2267254.9617,2862688271.100078,3351255,1127180.4228,1423371608.094832
2022-12-12,1263.0,1352.72,1155.32,1183.06,3300225.297,4143543432.630187,4009231,1626070.6941,2041476723.243689
2022-12-19,1183.06,1237.99,1150.51,1218.51,1978460.2941,2386533155.009929,3086472,995870.6487,1201507011.459962
2022-12-26,1218.52,1233.73,1181.06,1200.34,1565275.6649,1881312176.942144,2391806,771467.2217,927221074.853119
2023-01-02,1200.33,1296.0,1193.0,1290.16,1874373.9047,2333950635.870206,2521706,945835.1006,1178264345.745236
2023-01-09,1290.15,1599.98,1285.44,1552.52,4219468.6884,5995974332.998142,4991777,2123326.9678,3019176403.354387
2023-01-16,1552.52,1679.26,1501.39,1627.44,3509158.2566,5563072183.617033,4805895,1763453.1152,2796040279.988794
2023-01-23,1627.43,1660.0,1518.0,1644.72,3426332.1614,5471217280.111512,4691772,1728249.8182,2759262110.912302
2023-01-30,1644.73,1714.68,1535.0,1629.02,3234339.8978,5268538692.169582,5038057,1603451.1009,2612181342.30356
2023-02-06,1629.01,1697.91,1490.0,1514.83,2973123.9347,4742110523.124836,4641402,1447087.2744,2310997410.949437
2023-02-13,1514.82,1742.97,1461.93,1679.75,3974311.7909,6421789933.460156,5755354,1990403.3366,3219469693.12219
2023-02-20,1679.74,1719.89,1557.33,1641.36,3113162.2863,5123368045.573016,5232820,1547853.6149,2548488044.543782
2023-02-27,1641.37,1677.86,1544.39,1564.58,3002562.809,4831157752.481016,4631329,1468002.7783,2362497390.650294
2023-03-06,1564.57,1594.19,1368.39,1580.33,5261721.2704,7800469660.256953,6534783,2585904.197,3837252143.421578
2023-03-13,1580.33,1841.36,1565.0,1780.68,6262787.8403,10651976477.200106,9142146,3190916.0337,5427888484.467615
2023-03-20,1780.67,1857.16,1710.12,1773.88,4323928.0818,7671877696.937458,6679415,2203007.5292,3910797160.022549
2023-03-27,1773.88,1847.28,1686.13,1794.51,3373183.9183,6014711890.497768,5384044,1735503.6411,3095672596.474226
2023-04-03,1794.51,1942.98,1762.77,1858.92,2964842.5896,5499843557.054501,6865131,1501657.8345,2785337500.14966
2023-04-10,1858.91,2141.54,1846.4,2118.67,3684963.8428,7344658098.943279,5106675,1891112.7014,3769168462.121686
2023-04-17,2118.66,2125.0,1825.0,1862.0,3606341.1812,7086965465.607825,5082400,1789567.0134,3514250339.413586
2023-04-24,1862.01,1964.72,1785.0,1870.09,3455930.7413,6505337788.982606,4920197,1748540.8816,3291173294.803726
2023-05-01,1870.08,2019.0,1806.12,1870.4,3206970.9473,6070225084.00406,4786842,1606297.575,3040700351.367295
2023-05-08,1870.41,1887.47,1740.0,1799.21,3088278.6267,5624882961.753958,4272783,1527311.5997,2781926401.56876
2023-05-15,1799.2,1846.7,1771.12,1804.91,1877652.6148,3407350956.478124,2946727,933118.4792,1693634059.420406
2023-05-22,1804.91,1918.65,1761.41,1908.64,2198755.7685,4016568564.039565,3199624,1109349.3554,2027329298.982121
2023-05-29,1908.64,1927.62,1840.0,1890.01,1810516.8326,3418990750.083204,2781449,889821.787,1680593302.60915
2023-06-05,1890.0,1898.29,1715.03,1752.76,2735840.9155,4970373524.978636,3858095,1294799.6448,2353295347.114708
2023-06-12,1752.77,1770.13,1626.01,1720.95,2052207.1051,3501748038.764581,3039628,1037184.4681,1769562767.69968
2023-06-19,1720.95,1936.42,1698.0,1898.8,2571304.7446,4756279887.339061,3433157,1262438.5851,2334745419.02422
2023-06-26,1898.8,1959.2,1816.56,1937.48,2555824.0945,4814136025.350568,3256642,1262128.6132,2378221729.299801
2023-07-03,1937.49,1976.16,1826.0,1862.8,1745434.2954,3332053832.414675,2412565,849836.9483,1621817289.682689
2023-07-10,1862.81,2029.11,1846.63,1922.11,2021480.9564,3896307470.325721,2652841,980733.8467,1890457392.062453
2023-07-17,1922.12,1936.18,1851.18,1888.73,1454848.7617,2760466926.697755,2082011,715768.658,1358252899.82244
2023-07-24,1888.74,1890.86,1833.19,1861.79,1234833.0557,2301021465.901742,1790999,625376.0458,1165347384.362098
2023-07-31,1861.79,1879.74,1813.8,1830.28,1323802.4295,2440238407.563495,1844367,640850.2429,1181485749.185662
2023-08-07,1830.28,1876.51,1802.0,1840.73,1076853.3198,1987961748.621808,1650149,542696.0892,1001792814.975091
2023-08-14,1840.73,1856.5,1550.0,1685.24,2319472.4485,3999013698.582966,2911544,1107538.1013,1907227863.85033
2023-08-21,1685.23,1702.11,1580.0,1658.33,1662375.1205,2749362776.169276,2169706,793040.2427,1311533800.503526
2023-08-28,1658.33,1745.84,1602.33,1635.84,1763401.206,2948217467.960305,2277716,874223.3175,1461668614.715688
2023-09-04,1635.84,1670.0,1600.0,1617.42,1308523.2053,2135106175.697674,1987022,623470.9161,1017487238.83259
2023-09-11,1617.42,1654.08,1531.01,1622.48,1646998.1296,2641972770.20211,2502805,797857.6196,1279522778.566046
2023-09-18,1622.48,1669.5,1567.77,1580.71,1263736.9807,2045249408.559388,2347428,609072.8937,985658896.306252
2023-09-25,1580.71,1751.0,1563.01,1733.79,1522616.2518,2495362719.084514,3100790,746061.8259,1223412641.607274
2023-10-02,1733.8,1744.0,1606.73,1632.84,1508277.4331,2494966852.120136,3603939,720539.1558,1191990402.843622
2023-10-09,1632.85,1636.0,1521.0,1557.77,1491107.7151,2333403403.114516,3494816,727270.8088,1138255243.655033
2023-10-16,1557.78,1667.8,1541.61,1663.7,1768361.9508,2817652632.758305,3810571,868888.4677,1384668693.168391
2023-10-23,1663.69,1865.54,1657.07,1795.14,2612130.0596,4642763718.313896,5451489,1297530.2835,2306534091.1912
2023-10-30,1795.14,1912.67,1777.11,1891.71,2246065.6763,4104503766.554167,4748831,1109960.524,2029809322.775558
2023-11-06,1891.71,2136.99,1850.32,2044.68,3217824.3491,6424564928.008387,5762828,1612646.2927,3218970116.297489
2023-11-13,2044.69,2118.0,1904.0,2011.47,2909811.5943,5837102318.256619,5463350,1404204.9158,2818571671.717403
2023-11-20,2011.47,2133.02,1928.41,2062.33,2436005.7188,4972138606.288015,4498948,1184530.3668,2418690126.391302
2023-11-27,2062.34,2217.27,1985.78,2192.95,2059877.6581,4280113118.443677,3964716,1061762.1527,2207933683.834055
2023-12-04,2192.96,2403.0,2188.33,2352.39,2855044.4905,6538123587.749961,5589502,1440582.4872,3298696076.973616
2023-12-11,2352.39,2355.0,2144.32,2196.52,2589192.8571,5785372356.552676,5547397,1263703.3277,2823923117.008488
2023-12-18,2196.53,2343.15,2116.6,2264.05,2772501.3746,6219132304.564507,5695332,1412463.0922,3167921292.629345
2023-12-25,2264.04,2445.8,2178.45,2281.87,2701603.8776,6247569644.382104,5629657,1344213.9542,3108947741.53496
2024-01-01,2281.87,2431.3,2100.0,2221.42,2729092.4564,6206804228.446822,5422816,1385089.5985,3149644206.214713
2024-01-08,2221.42,2717.32,2166.38,2472.87,4583690.2125,11389137889.471537,9461709,2311013.5705,5741411339.767677
2024-01-15,2472.87,2614.43,2415.2,2457.05,2198099.091,5517715050.678249,5598873,1086869.2855,2729560405.444494
2024-01-22,2457.06,2466.1,2168.07,2256.9,2634723.4541,5975838454.033676,5502351,1288901.4493,2921678192.408673
2024-01-29,2256.9,2391.98,2233.8,2289.79,1929216.6968,4446731028.459142,4633583,972934.3238,2242446673.93072
2024-02-05,2289.79,2539.63,2269.11,2507.21,2183844.0391,5290160181.094481,5815198,1124886.4457,2725112987.72596
2024-02-12,2507.22,2895.0,2472.0,2881.2,2884670.9657,7866239122.450827,7906480,1469122.981,4005877957.074248
2024-02-19,2881.2,3122.0,2856.93,3112.59,3325600.6648,9835240917.647,8327195,1703558.1532,5039244491.14282
2024-02-26,3112.6,3522.81,3036.59,3487.81,3918303.8282,13040120115.629751,10929944,1949057.8219,6491997669.798508
2024-03-04,3487.8,3993.75,3200.0,3878.47,4876443.9626,18214060825.646652,13083480,2412024.7082,9014744882.020699
2024-03-11,3878.47,4093.92,3412.0,3644.71,4498501.7667,17206654474.63287,13237137,2192901.2994,8389569543.859439
2024-03-18,3644.7,3645.02,3056.56,3454.98,4573957.9796,15435917706.705185,13302135,2209582.0656,7460616082.755435
2024-03-25,3454.99,3678.86,3420.12,3645.29,2678017.3235,9535234404.393774,8003687,1344530.0035,4786521424.399857
2024-04-01,3645.29,3645.95,3202.79,3454.2,2537269.621,8512590174.720036,6928534,1237205.9207,4150995176.817111
2024-04-08,3454.2,3730.71,2852.0,3155.11,4111856.8835,13628708835.829506,9327819,2022339.1637,6714560664.896378
2024-04-15,3155.11,3277.85,2865.18,3147.67,3082901.5669,9470667441.476887,8564490,1547036.4567,4752691551.993286
2024-04-22,3147.66,3357.4,3066.74,3263.45,2171496.9307,6935610810.162968,5945819,1120204.4267,3578231811.447684
2024-04-29,3263.44,3286.95,2817.0,3136.41,2745302.3283,8346598802.826688,6517059,1385650.4989,4213021168.844955
2024-05-06,3136.4,3221.4,2878.03,2929.29,1733118.1611,5234584515.657297,4930615,840938.7714,2541162672.596342
2024-05-13,2929.3,3146.98,2862.0,3071.19,2006314.8675,6004690659.156336,4631174,986056.7462,2950730096.870368
2024-05-20,3071.2,3949.29,3047.67,3826.47,4432688.1628,16338483865.622902,10813634,2233748.7872,8228996685.942304
2024-05-27,3826.47,3977.0,3702.58,3780.91,2008150.8132,7679253180.896152,5221688,1009816.0623,3861885625.171732
2024-06-03,3780.92,3887.47,3600.0,3706.4,1598380.5436,6034179619.734213,3934719,784550.7318,2964470949.807795
2024-06-10,3706.4,3713.67,3362.26,3624.41,2002012.3791,7087849909.857178,4639534,977380.6774,3460552735.819785
2024-06-17,3624.41,3638.37,3355.0,3420.91,2029677.9377,7112323793.953529,4694013,1008866.9562,3535577209.976598
2024-06-24,3420.91,3487.7,3240.0,3438.16,1642583.3763,5547126323.627669,4783901,847716.5908,2865027128.136214
2024-07-01,3438.16,3524.94,2810.0,2931.0,2404392.0416,7498059619.356597,9656515,1138904.0032,3558581484.574471
2024-07-08,2930.99,3268.72,2822.8,3245.08,1811337.9883,5573493038.890996,8788382,917522.2446,2825104727.792608
2024-07-15,3245.2,3547.0,3233.22,3535.92,1896101.9183,6524810522.315507,8595565,984163.9087,3387055667.613551
2024-07-22,3535.93,3562.82,3087.53,3270.16,2073949.1765,6911215081.866561,8607676,1041042.8866,3472587813.932568
2024-07-29,3270.16,3396.77,2630.0,2688.92,2315109.2317,7129388578.982741,11929086,1080067.469,3333251194.654227
2024-08-05,2688.91,2724.1,2111.0,2555.38,5404357.4398,13153948177.472483,18103693,2637870.9066,6424329450.604586
